,room,area,price,orient,level,dec,line,linedistance,district,school,time,elevator,unknown1,unknown2,unknown3,unknown4,web
124,"
5室2厅3卫        ",219平米,61644元/平米,南北,中层,简装修,6,928,浦东,0,2004年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319640768.htm
125,"
2室2厅2卫        ",80平米,15000元/平米,南,低层,精装修,0,0,奉贤,0,2008年,叠加,平层,1,"
                                2018-03-31
                        ",18137元/平米,http://esf.sh.fang.com/chushou/10_319140425.htm
126,"
暂无        ",29.83平米,82132元/平米,南,高层,精装修,9,670,徐汇,0,1985年,无 ,商品房,普通住宅,"
                                2018-03-31
                        ",70329元/平米,http://esf.sh.fang.com/chushou/3_319139420.htm
127,"
3室2厅2卫        ",89.03平米,23588元/平米,南北,中层,豪华装修,0,0,松江,0,2015年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318891953.htm
128,"
3室2厅2卫        ",85平米,9412元/平米,南北,中层,精装修,0,0,上海周边,0,2018年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319373459.htm
129,"
2室2厅1卫        ",85平米,28000元/平米,南北,高层,豪华装修,0,0,浦东,0,2016年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317668152.htm
130,"
3室2厅2卫        ",114平米,70175元/平米,暂无,低层,精装修,12,905,徐汇,0,1995年,独栋,1,"
                                2018-03-04
                        ",63066元/平米,↓11.37%,http://esf.sh.fang.com/chushou/10_317296224.htm
131,"
2室2厅1卫        ",83平米,21084元/平米,南北,中层,精装修,0,0,松江,0,1981年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318708547.htm
132,"
2室1厅1卫        ",28平米,29643元/平米,南,中层,精装修,11,114,嘉定,0,2012年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319758772.htm
133,"
2室1厅1卫        ",64平米,51875元/平米,东,低层,简装修,6,613,浦东,0,1996年,有 ,个人产权,普通住宅,"
                                2018-03-23
                        ",49056元/平米,http://esf.sh.fang.com/chushou/3_318585455.htm
134,"
3室2厅2卫        ",119平米,35294元/平米,南北,高层,豪华装修,8,496,虹口,0,2003年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318111920.htm
135,"
3室2厅2卫        ",122平米,86885元/平米,南北,高层,精装修,3,448,徐汇,0,1999年,无 ,个人产权,普通住宅,塔板结合,"
                                2018-03-24
                        ",http://esf.sh.fang.com/chushou/3_318682262.htm
136,"
4室2厅4卫        ",158.3平米,28427元/平米,南,中层,精装修,0,0,青浦,0,2016年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317340159.htm
137,"
1室1厅1卫        ",42平米,71429元/平米,南,中层,精装修,9,780,闵行,0,1994年,无 ,个人产权,普通住宅,塔板结合,"
                                2018-03-08
                        ",http://esf.sh.fang.com/chushou/3_317552530.htm
138,"
3室2厅3卫        ",230平米,29565元/平米,北,低层,精装修,0,0,青浦,0,2010年,叠加,80平米,平层,"
                                2018-03-26
                        ",27479元/平米,http://esf.sh.fang.com/chushou/10_318813538.htm
139,"
1室1厅1卫        ",53平米,32075元/平米,南北,低层,精装修,0,0,松江,1,2014年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319444841.htm
140,"
2室1厅1卫        ",72.8平米,31044元/平米,南,高层,精装修,16,1101,浦东,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319569942.htm
141,"
3室2厅2卫        ",120平米,67917元/平米,南北,低层,精装修,0,0,徐汇,0,2000年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318325816.htm
142,"
3室2厅2卫        ",112平米,14286元/平米,南北,中层,毛坯,0,0,上海周边,0,2013年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319921452.htm
143,"
5室3厅5卫        ",268平米,15522元/平米,南,低层,豪华装修,0,0,上海周边,0,2013年,独栋,658平米,挑高,2,3,http://esf.sh.fang.com/chushou/10_319088534.htm
144,"
3室2厅2卫        ",120.94平米,57467元/平米,南北,低层,精装修,10,778,闵行,0,1995年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319534045.htm
145,"
1室1厅1卫        ",42.33平米,34491元/平米,南,中层,精装修,0,0,闵行,0,1994年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319558397.htm
146,"
2室2厅1卫        ",84.77平米,33031元/平米,南,高层,精装修,11,66,嘉定,0,2012年,无 ,商品房,普通住宅,"
                                2018-04-10
                        ",31245元/平米,http://esf.sh.fang.com/chushou/3_319743917.htm
147,"
1室1厅1卫        ",71平米,35915元/平米,南北,中层,简装修,0,0,浦东,0,2015年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_316920053.htm
148,"
3室2厅1卫        ",108平米,29167元/平米,南北,高层,简装修,0,0,金山,0,2015年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319820665.htm
149,"
2室2厅2卫        ",114.96平米,93946元/平米,南北,高层,精装修,8,329,黄浦,0,2006年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317112523.htm
150,"
3室1厅1卫        ",98.96平米,55073元/平米,南北,中层,精装修,2,543,浦东,0,2008年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_319795137.htm
151,"
5室3厅4卫        ",418平米,23445元/平米,南,低层,简装修,0,0,奉贤,0,2012年,双拼,1000平米,挑高,1,2,http://esf.sh.fang.com/chushou/10_310332500.htm
152,"
3室2厅1卫        ",96平米,86223元/平米,南北,中层,精装修,1,841,闸北,0,2017年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318191190.htm
153,"
3室2厅1卫        ",102平米,58824元/平米,南北,中层,毛坯,0,0,徐汇,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319144673.htm
154,"
1室1厅1卫        ",27.5平米,127273元/平米,暂无,中层,简装修,1,726,徐汇,0,2000年,无 ,使用权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_308092458.htm
155,"
2室2厅1卫        ",86.56平米,57532元/平米,南北,高层,简装修,2,543,浦东,0,2008年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319796975.htm
156,"
2室2厅1卫        ",88平米,36364元/平米,南北,低层,毛坯,0,0,浦东,0,2004年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_313874813.htm
157,"
3室2厅1卫        ",110平米,20909元/平米,暂无,高层,精装修,0,0,松江,0,2004年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_315645143.htm
158,"
3室2厅1卫        ",107平米,39252元/平米,南北,低层,精装修,7,1090,宝山,0,2003年,无 ,个人产权,普通住宅,"
                                2018-04-10
                        ",45706元/平米,http://esf.sh.fang.com/chushou/3_319733502.htm
159,"
2室2厅1卫        ",98.04平米,59160元/平米,南,低层,中装修,3,807,宝山,0,2003年,无 ,个人产权,普通住宅,平层,"
                                2018-03-18
                        ",http://esf.sh.fang.com/chushou/3_318273985.htm
160,"
3室1厅1卫        ",88平米,37500元/平米,南北,低层,中装修,0,0,浦东,0,2002年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319270280.htm
161,"
2室1厅1卫        ",56平米,55714元/平米,南北,中层,精装修,8,304,杨浦,0,1992年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319248452.htm
162,"
4室2厅3卫        ",231平米,42424元/平米,北,低层,豪华装修,0,0,青浦,0,2004年,联排,100平米,1,2,"
                                2018-03-29
                        ",http://esf.sh.fang.com/chushou/10_319028829.htm
163,"
2室2厅1卫        ",93平米,39785元/平米,南,高层,简装修,2,1198,浦东,0,2008年,有 ,商品房,普通住宅,平层,塔楼,http://esf.sh.fang.com/chushou/3_319142661.htm
164,"
3室2厅2卫        ",98平米,7143元/平米,南北,中层,简装修,0,0,上海周边,0,2017年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319814537.htm
165,"
4室2厅2卫        ",143平米,18016元/平米,南北,高层,简装修,0,0,上海周边,0,2019年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319814907.htm
166,"
3室2厅1卫        ",87平米,9540元/平米,南北,高层,精装修,0,0,上海周边,0,2017年,有 ,个人产权,普通住宅,"
                                2018-04-11
                        ",9557元/平米,http://esf.sh.fang.com/chushou/3_319795109.htm
167,"
1室1厅1卫        ",60平米,8000元/平米,南,低层,简装修,0,0,上海周边,0,2016年,无 ,使用权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319814594.htm
168,"
2室1厅1卫        ",67平米,23881元/平米,南北,中层,精装修,11,583,嘉定,0,2001年,有 ,商品房,普通住宅,平层,塔楼,http://esf.sh.fang.com/chushou/3_319492452.htm
169,"
2室1厅1卫        ",54平米,64815元/平米,暂无,低层,简装修,2,511,长宁,0,1985年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319628222.htm
170,"
4室2厅2卫        ",177平米,59322元/平米,南北,高层,简装修,2,693,长宁,0,2007年,无 ,个人产权,酒店式公寓,平层,板楼,http://esf.sh.fang.com/chushou/3_319740382.htm
171,"
2室2厅1卫        ",75平米,10667元/平米,南北,高层,简装修,0,0,上海周边,0,2018年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319814551.htm
172,"
4室3厅3卫        ",182平米,38462元/平米,暂无,高层,精装修,9,1152,松江,0,2006年,有 ,商品房,普通住宅,复式,钢混,http://esf.sh.fang.com/chushou/3_319854631.htm
173,"
2室1厅1卫        ",72平米,8056元/平米,南北,低层,简装修,0,0,上海周边,0,2012年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319819683.htm
174,"
4室2厅3卫        ",268平米,119403元/平米,南北,高层,豪华装修,2,638,静安,1,2003年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318408936.htm
175,"
3室2厅1卫        ",110平米,74545元/平米,南北,中层,豪华装修,0,0,闵行,0,2015年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319231697.htm
176,"
3室2厅1卫        ",124.8平米,58013元/平米,南北,中层,精装修,2,308,浦东,0,2003年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319712482.htm
177,"
4室2厅2卫        ",197.52平米,111381元/平米,南北,低层,豪华装修,9,142,卢湾,1,2007年,无 ,个人产权,"
                                2018-03-27
                        ",93952元/平米,↓13.26%,http://esf.sh.fang.com/chushou/3_318889825.htm
178,"
4室2厅3卫        ",226平米,79646元/平米,南,中层,豪华装修,7,790,徐汇,1,2010年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319273566.htm
179,"
3室2厅1卫        ",91.97平米,68501元/平米,南,高层,简装修,0,0,闵行,0,2015年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319653757.htm
180,"
3室2厅2卫        ",142.8平米,77031元/平米,南北,低层,中装修,6,1061,浦东,0,2004年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319926466.htm
181,"
2室2厅1卫        ",87平米,35632元/平米,南北,低层,简装修,11,381,浦东,0,2007年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319915867.htm
182,"
1室2厅1卫        ",58平米,29310元/平米,南,中层,简装修,16,1039,浦东,0,2014年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319909211.htm
183,"
1室1厅1卫        ",58平米,37759元/平米,南北,高层,简装修,0,0,浦东,0,2010年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319913784.htm
184,"
2室2厅1卫        ",75平米,34133元/平米,南北,中层,精装修,11,1148,浦东,0,2007年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319923299.htm
185,"
3室2厅2卫        ",96平米,36979元/平米,南,低层,简装修,11,1148,浦东,0,2007年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319909064.htm
186,"
2室2厅1卫        ",82平米,32317元/平米,南北,高层,精装修,11,1148,浦东,0,2010年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319923279.htm
187,"
3室2厅1卫        ",105平米,36667元/平米,南北,低层,精装修,5,1118,闵行,0,1998年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319209517.htm
188,"
2室2厅1卫        ",71平米,31831元/平米,南,高层,简装修,16,1039,浦东,0,2013年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319913502.htm
189,"
2室2厅1卫        ",73.9平米,37889元/平米,南北,低层,简装修,0,0,浦东,0,2000年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319914691.htm
190,"
1室1厅1卫        ",58平米,37069元/平米,南北,中层,简装修,16,813,浦东,0,2010年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319915445.htm
191,"
2室1厅1卫        ",76平米,33553元/平米,南北,低层,简装修,0,0,浦东,0,2013年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319923737.htm
192,"
1室2厅1卫        ",58平米,36207元/平米,南,高层,简装修,11,1148,浦东,0,2007年,无 ,个人产权,普通住宅,跃层,板楼,http://esf.sh.fang.com/chushou/3_319914765.htm
193,"
1室1厅1卫        ",57平米,29474元/平米,南,中层,简装修,0,0,浦东,0,2012年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319915254.htm
194,"
2室2厅1卫        ",92平米,40761元/平米,南北,高层,简装修,0,0,浦东,0,2007年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319922926.htm
195,"
1室2厅1卫        ",59平米,30508元/平米,暂无,中层,简装修,16,1102,浦东,0,2012年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319914903.htm
196,"
3室2厅1卫        ",94.36平米,33468元/平米,南北,低层,简装修,0,0,浦东,0,2008年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319915003.htm
197,"
2室2厅1卫        ",77平米,33117元/平米,南北,中层,简装修,0,0,浦东,0,2010年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319923655.htm
198,"
4室2厅3卫        ",257平米,148249元/平米,南北,高层,豪华装修,8,338,黄浦,0,2017年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_303911004.htm
199,"
2室2厅1卫        ",54平米,18519元/平米,南,低层,简装修,0,0,金山,1,1995年,40%,1.8,无,100,2633,http://esf.sh.fang.com/chushou/3_317919083.htm
200,"
3室2厅1卫        ",82平米,26829元/平米,南北,中层,精装修,11,348,嘉定,0,2015年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319512484.htm
201,"
2室1厅1卫        ",68平米,33824元/平米,南,高层,精装修,9,598,松江,0,2013年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319487590.htm
202,"
2室2厅1卫        ",91.68平米,62718元/平米,南北,低层,中装修,6,274,浦东,1,2003年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319665840.htm
203,"
2室1厅1卫        ",20平米,31000元/平米,暂无,高层,简装修,3,733,宝山,0,2005年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318620352.htm
204,"
2室1厅1卫        ",68平米,19853元/平米,南北,高层,中装修,0,0,崇明,0,2011年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319663897.htm
205,"
2室2厅1卫        ",183平米,81967元/平米,南北,低层,豪华装修,9,638,黄浦,0,2010年,无 ,个人产权,普通住宅,板楼,"
                                2018-03-10
                        ",http://esf.sh.fang.com/chushou/3_317697343.htm
206,"
3室1厅1卫        ",81.6平米,41667元/平米,南北,中层,精装修,5,850,闵行,0,2004年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319418364.htm
207,"
2室2厅1卫        ",92平米,33152元/平米,南北,中层,精装修,0,0,闵行,0,2012年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319634292.htm
208,"
2室2厅1卫        ",113.6平米,71303元/平米,南,高层,精装修,7,713,徐汇,1,2014年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318710579.htm
209,"
2室1厅1卫        ",56.64平米,59145元/平米,南,低层,精装修,16,934,浦东,0,1996年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_317636755.htm
210,"
暂无        ",49.68平米,57971元/平米,南,高层,精装修,1,1122,徐汇,0,1986年,无 ,商品房,"
                                2018-04-12
                        ",54424元/平米,↓14.24%,http://esf.sh.fang.com/chushou/3_319881772.htm
